sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_nombre,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,10,false,CFT,"$6,328,010.64","$1,012,481.70","$7,340,492.34",,,,"$158,200,266.00","$25,312,042.56","$183,512,308.56"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,11,false,CFT,"$6,328,010.64","$1,012,481.70","$7,340,492.34",,,,"$158,200,266.00","$25,312,042.56","$183,512,308.56"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,12,false,CFT,"$6,328,010.64","$1,012,481.70","$7,340,492.34",,,,"$158,200,266.00","$25,312,042.56","$183,512,308.56"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,1,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,2,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,3,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,4,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,5,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,6,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,7,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,8,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,9,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,10,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,11,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,12,false,CFT,"$6,485,423.84","$1,037,667.81","$7,523,091.65",,,,"$162,135,596.00","$25,941,695.36","$188,077,291.36"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,1,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,2,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,3,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,4,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,5,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,6,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,7,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,8,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,9,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,10,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,11,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,12,false,CFT,"$6,548,389.12","$1,047,742.26","$7,596,131.38",,,,"$163,709,728.00","$26,193,556.48","$189,903,284.48"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,1,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,2,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,3,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,4,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,5,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,6,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,7,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,8,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,9,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,10,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,11,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,12,false,CFT,"$6,422,458.56","$1,027,593.37","$7,450,051.93",,,,"$160,561,464.00","$25,689,834.24","$186,251,298.24"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,1,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,2,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,3,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,4,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,5,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,6,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,7,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,8,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,9,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,10,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,11,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,12,false,CFT,"$6,296,528.00","$1,007,444.48","$7,303,972.48",,,,"$157,413,200.00","$25,186,112.00","$182,599,312.00"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,1,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,2,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,3,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,4,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,5,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,6,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,7,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,8,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,9,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,10,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,11,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,12,false,CFT,"$6,044,666.88","$967,146.70","$7,011,813.58",,,,"$151,116,672.00","$24,178,667.52","$175,295,339.52"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,1,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,2,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,3,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,4,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,5,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,6,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,7,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,8,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,9,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,10,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,11,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,12,false,CFT,"$5,950,218.96","$952,035.03","$6,902,253.99",,,,"$148,755,474.00","$23,800,875.84","$172,556,349.84"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,1,false,CFT,"$5,603,909.92","$896,625.59","$6,500,535.51",,,,"$140,097,748.00","$22,415,639.68","$162,513,387.68"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,2,false,CFT,"$5,603,909.92","$896,625.59","$6,500,535.51",,,,"$140,097,748.00","$22,415,639.68","$162,513,387.68"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,3,false,CFT,"$5,603,909.92","$896,625.59","$6,500,535.51",,,,"$140,097,748.00","$22,415,639.68","$162,513,387.68"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,4,false,CFT,"$5,603,909.92","$896,625.59","$6,500,535.51",,,,"$140,097,748.00","$22,415,639.68","$162,513,387.68"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,5,false,CFT,"$5,603,909.92","$896,625.59","$6,500,535.51",,,,"$140,097,748.00","$22,415,639.68","$162,513,387.68"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,6,false,CFT,"$5,603,909.92","$896,625.59","$6,500,535.51",,,,"$140,097,748.00","$22,415,639.68","$162,513,387.68"
N000,A01,N306,2280,453658,4326979,800912792,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,,,ESTIMADO,,7,false,CFT,"$5,603,909.92","$896,625.59","$6,500,535.51",,,,"$140,097,748.00","$22,415,639.68","$162,513,387.68"
N000,A01,N306,2280,453851,4326979,800874933,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-155/2019,,FA437,,8,false,CFT,"$4,753,878.64","$760,620.58","$5,514,499.22",180002210,06/09/2019,19.7806,"$94,034,571.79","$15,045,531.49","$109,080,103.27"
N000,A01,N306,2281,453659,4326979,800874989,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA,,Servicio,USD,SREN-FP-155/2019,,FA437,,8,false,CVT,"$2,245.23",$359.24,"$2,604.47",180002211,06/09/2019,19.7806,"$44,412.05","$7,105.93","$51,517.98"
N000,A01,N306,2280,453851,4326979,800874975,TARAHUMARA PIPELINE S DE RL DE CV,,,,GASODUCTO CORREDOR CHIHUAHUA-INTERCONEXION ENCINO,,Servicio,USD,SREN-FP-155/2019,,FA438,,8,false,CFT,"$447,053.49","$71,528.56","$518,582.05",180002208,06/09/2019,19.7806,"$8,842,986.29","$1,414,877.81","$10,257,864.10"
